contingency	n. 偶然性, 可能性, 意外事故 [经] 意外事故, 意外开支, 偶然事故
continuity	n. 连续性 [化] 连续性
contract	n. 合约, 婚约, 契约 vt. 使皱缩, 使缩短, 感染, 订约, 缔结 vi. 皱缩, 订约, 收缩
contracts	n. 契约( contract的名词复数 ); 婚约; [法律]契约法; 行贿
contradict	vt. 反驳, 与...抵触, 与...矛盾 vi. 反驳
contradiction	n. 反驳, 矛盾 [法] 矛盾, 否认, 反驳
contrast	n. 差别, 对比, 对照物 vt. 使对比 vi. 成对照 [计] 反差; 对比度
contribute	vt. 有助于, 捐助, 投稿 vi. 出力, 捐献, 投稿
contribution	n. 捐助, 捐助之物, 贡献 [经] 贡献, 捐款, 补助品
contrive	v. 发明, 设计, 图谋
control	n. 控制, 管理, 克制, 控制器, 操纵装置 vt. 控制, 操纵, 抑制 [计] 控制; 控制器
controversial	a. 争论的, 论争的, 被议论的
controversy	n. 论争, 辩论, 论战, 争论 [法] 论战, 争论, 争吵
convene	vt. 集合, 召集, 召唤 vi. 聚集, 集合
convenience	n. 方便, 便利的事物, 方便的时候
convenient	a. 方便的, 合宜的 [法] 适当的, 合理而可行的, 方便的
convention	n. 大会, 协定, 惯例, 约定 [计] 约定
converge	vi. 聚合, 集中于一点 vt. 使集合
conversation	n. 会话, 说话, 交谈 [法] 交谈, 社交, 性交
conversely	adv. 相反, 逆, 颠倒, 反题, 反
conversion	n. 转变, 转换, 改变宗教信仰, 换位法 [计] 转换
convert	n. 皈依者, 改变宗教信仰者 vt. 使改变信仰, 转换, 兑换, 倒置 vi. 皈依 [计] 转换
convey	vt. 传达, 运输, 转让 [经] 转让(财产等), 搬运
convict	n. 囚犯, 罪犯 vt. 宣告有罪, 使知罪
conviction	n. 定罪, 信服, 坚信 [法] 定罪, 证明有罪, 判罪
convince	vt. 说服, 使相信 [法] 使确信, 使信服, 使人认识错误
cooking	n. 烹饪 [化] 熬炼; 热炼; 蒸煮
cooperate	vi. 合作, 协力, 配合 [化] 合作
cooperation	n. 合作, 协力, 配合 [化] 合作
coordinate	n. 同等的人(或物), 坐标 a. 同等的, 并列的 v. (使)协调
cop	n. 警官 vt. 抓住
copy	n. 副本, 摹仿, 一册 v. 复印, 抄袭, 复制 [计] 副本; 复制; DOS内部命令:复制文件 将几个文件合并成一个文件, 以及将文件传至外设或在设备之间传送
cordial	n. 兴奋剂, 补品 a. 热忱的, 诚恳的, 有兴奋作用的
cork	n. 软木塞, 软木树, 软木 [化] 木栓
corporate	a. 社团的, 合伙的, 公司的 [经] 团体的, 法人的, 社团的
corporation	n. 公司, 合作, 法人团体 [法] 法人团体, 社团, 法人
corps	n. 军, 队, 部队, 兵种 [医] 对, 团; 体, 物体
corpse	n. 尸体 [医] 尸体
correlate	n. 有相互关系的东西, 相关物 vt. 使有相互关系 vi. 相关
correspond	vi. 符合, 通信, 相当 [法] 符合, 一致, 相当
correspondence	n. 相符, 通信, 信件 [医] 对应, 相对
correspondent	n. 通讯记者, 通信者 [经] 客户, 代理商行, 代理银行
corresponding	a. 相当的, 一致的, 通信的 [计] 对应
corrode	vt. 使腐蚀, 侵蚀, 破坏 vi. 被侵蚀, 起腐蚀作用
corrupt	a. 腐败的, 贪污的, 讹误充斥的 vt. 使腐烂, 腐蚀, 使恶化 vi. 腐烂, 堕落
cosmic	a. 宇宙的, 宇宙航行的, 无限的, 有秩序的 [医] 宇宙的
cosmopolitan	a. 世界主义的, 世界性的, 全世界的, 遍生的, 不偏狭的, 卓有见识的 n. 世界主义者, 世界性
cost	n. 代价, 价值, 费用 vi. 花费 vt. 使失去, 值, 使花费
costly	a. 昂贵的, 奢华的, 费用大的
costs	n. 费用；诉讼费；损失（cost的复数）
costume	n. 装束, 服装
cosy	a. 温暖舒适的 n. 保暖套
cot	n. 行军床, 小屋, (家畜等的)棚, (家畜等的)栏 [医] 指套; 小床
cottage	n. 小屋, 茅舍
cotton	n. 棉花 vi. 和谐, 有好感, 理解
couch	n. 长沙发, 睡椅, 卧榻 vt. 横躺, 表达 vi. 躺下, 蹲伏
cough	n. 咳嗽 vi. 咳嗽 vt. 咳出
council	n. 会议, 委员会 [经] 委员会
counsel	n. 商议, 忠告, 法律顾问 v. 商议, 劝告
counter	n. 计算器, 计算者, 柜台, 筹码 a. 反方向的, 相反的 adv. 反方向地, 相反地 [计] 计数器; 计数字
counterbalance	vt. 使平均, 使平衡, 使弥补 n. 平衡量, 平衡力, 势均力敌
counterfeit	n. 赝品, 伪造品 a. 假冒的, 假装的 v. 仿造, 伪装, 假装
counterpart	n. 副本, 复本, 配对物, 相应物 [经] 副本, 正副二份中之一
countries	国家（country的复数）
country	n. 国家, 乡村, 地区, 故乡 a. 乡下的, 农村的 [计] DOS外部命令:用于设定国家代码, 包括日期时间及货币格式
countryside	n. 乡下地方, 乡下居民
coupon	n. 息票, 赠券 [经] 息票, 利息单, 联票
courier	n. 送快信的人, 伴游服务员 [法] 信使, 送急件者
course	n. 课程, 路线, 过程, 一道菜, 道路 v. 追, (使)跑
courtesy	n. 礼貌, 谦恭, 好意 [法] 优待, 礼貌, 恩惠
cover	n. 盖子, 封面, 藉口 vt. 覆盖, 掩饰, 保护, 掩护, 包括 vi. 覆盖
coverage	n. 覆盖的范围, 保险总额, 新闻报导 [化] 可达范围; 覆盖度
coward	n. 懦弱的人, 胆小的人
crack	n. 裂缝, 爆裂声 v. (使)爆裂, (使)裂开, (使)发出爆裂声 a. 第一流的 adv. 啪地一声
cradle	n. 摇篮, 发祥地, 孩提时代 vt. 放在摇篮内, 抚育 vi. 刈割
craft	n. 技艺, 手艺, 诡计 vt. 精心制作
cramming	n. 塞满, 挤满, 填鸭式教学法
crash	n. 哗啦声, 猛撞, 崩溃, 粗布 v. 撞碎, 破碎, (使)...坠毁 a. 速成的 [计] 崩溃
crater	n. 火山口, 环行山, 弹坑 [化] 焊口; 火山石; 弧坑; 焰口
crawl	n. 爬行, 匍匐而行, 养鱼池 v. 爬行
cream	n. 乳酪, 奶油, 面霜 [医] 乳油, 乳皮; 乳膏, 霜
crease	n. 皱痕, 折痕 v. (使)起皱痕
create	vt. 创造, 建造, 引起, 任命
creation	n. 创造, 创作物, 发明 [化] 产生
credentials	n. 信任状, 国书, 文件, 身份证明, 证书 [法] 信用证, 国书, 证书
credible	a. 可信的, 可靠的 [法] 可信的, 可靠的
credit	n. 信用, 信任, 荣誉, 贷款, 学分 vt. 归功于, 赞颂, 信任, 相信 [计] 信用量
creep	n. 爬, 徐行, 蠕动 vi. 爬, 蔓延, 潜行
crevice	n. 裂缝 [医] 缝
cricket	n. 蟋蟀, 板球
crime	n. 犯罪, 罪行, 罪恶 [法] 犯罪, 罪, 罪恶
criminal	n. 罪犯, 犯人, 刑事 a. 犯了罪的, 刑事的, 有罪的
cripple	n. 跛者, 残废 vt. 使跛, 使成残废, 削弱 a. 跛的, 残废的
crisis	n. 危机, 危险期, 紧要关头 [医] 危象; 骤退, 临界, 极期
crisp	a. 脆的, 新鲜的, 活泼的 v. (使)烘脆, (使)拳曲, (使)起皱 n. 松脆物
criterion	n. 标准, 准则, 规范 [化] 判据
critical	a. 批评的, 决定性的, 危险的, 临界的 [医] 危象的; 临界的, 极期的
crocodile	n. 鳄鱼
crooked	a. 弯曲的, 歪的, 邪恶的
crops	[医] 分批出现(疹)
crouch	n. 蹲伏, 蜷缩 vi. 蹲下, 蜷着, 缩着 vt. 低头
crown	n. 王冠, 王权, 顶点 vt. 使成王, 加冕, 居...之顶
crucial	a. 决定性的, 重要的, 严厉的 [医] 十字形的; 决断的, 定局的
crude	a. 天然的, 未成熟的, 粗糙的, 粗鲁的 n. 天然的物质
cruise	n. 巡航, 巡弋, 漫游 v. 巡航, 巡弋, 漫游
crumb	n. 碎屑, 面包屑, 少许 vt. 捏碎, 弄碎
crumble	v. (使)粉碎, (使)成为碎屑, 瓦解, 崩溃, 败落
crumple	vt. 弄皱, 压皱 vi. 崩溃, 变皱
crush	n. 压碎, 粉碎, 群众, 迷恋 vt. 压破, 征服, 塞, 弄皱, 榨出 vi. 被压碎, 起皱, 挤
crust	n. 外壳, 坚硬外皮, 面包皮 vt. 盖以硬皮 vi. 结硬皮
crystal	n. 水晶, 水晶装饰品, 结晶 a. 水晶的, 水晶一样的, 透明的
cube	n. 立方体, 立方 [机] 立方体, 立方
cucumber	n. 黄瓜 [医] 黄瓜, 胡瓜
cue	n. 提示, 线索 vt. 给...暗示(或提示) [计] 尾接指令
culminate	vi. 到绝顶, 达于极点, 达到高潮 vt. 使到绝顶, 使达到高潮
cultivate	vt. 培养, 耕作
cultivation	n. 教化, 培养, 耕作 [医] 培养[法]
cultural	a. 文化的, 教养的, 修养的 [医] 培养的
culture	n. 文化, 修养, 耕种 vt. 耕种, 培养
cumbersome	a. 笨重的, 麻烦的, 累赘的
cumulative	a. 累积的 [医] 蓄积的, 累积的
cunning	a. 狡猾的, 巧妙的, 可爱的 [法] 狡猾的的, 狡诈的, 熟练的
cup	n. 杯子, 茶杯, 优胜杯 vt. 使成杯状, 为...拔火罐
cupboard	n. 食橱, 碗柜, 餐具柜
cups	n. 拨火罐（器具）；杯子（cup的复数形式）
curb	n. 抑制, 勒马绳, 边石 vt. 抑制, 束缚, 勒住
cure	n. 治疗, 治愈, 治疗法 vt. 治疗, 治愈, 改正, 腌制, 加工处理, 使硫化 vi. 受治疗, 被加工处理, 被硫化
curl	n. 拳曲, 鬈发 vt. 弄卷 vi. 拳曲, 弯曲
curly	a. 拳曲的, 卷毛的, 弯曲的
currency	n. 货币, 通货, 流通, 通用 [计] 货币, 货币型
current	n. 涌流, 趋势, 流 a. 流通的, 现在的, 当前的, 流行的 [计] 当前的
curriculum	n. 课程 [医] 课程, 学程
curse	n. 咒骂, 诅咒 vt. 诅咒, 咒骂
curtail	vt. 缩减, 剥夺, 简略 [法] 剥夺特权
curtains	n. [俚]灾难；窗帘（curtain的复数）
curve	n. 曲线, 弯曲, 曲线球 vt. 弯, 使弯曲 vi. 成曲形
cushion	n. 垫子, 橡皮软垫 vt. 加垫褥, 缓冲, 掩盖
custodian	n. 管理人, 保管人, 监护人 [经] 保管人, 管理人
custom	n. 习惯, 风俗, 海关, 自定义 a. 定制的 [计] 定制; 自定义
customary	a. 习惯的, 惯常的 [经] 通常的, 习惯的
customer	n. 消费者 [化] 顾客
customers	n. 客户；顾客（customer的复数）
cut	n. 切口, 割伤, 降低, 切, 割, 砍, 削, 伤口, 削减, 缩短, 删节, 通路 a. 经切割的, 缩减的 vt. 切, 割, 减少, 刺痛, 开辟, 雕刻, 删节, 缩短, 停止, 排斥, 切断, 关, 显出 vi. 切, 割, 砍, 刺痛, 相交, 抄近路, 剪辑 [计] 剪切
cute	a. 可爱的, 聪明的, 伶俐的 [医] 品他病
cutting	n. 切断, 切下, 路堑 [化] 切屑
cycle	n. 周期, 循环, 自行车, 一段时间, 整套 vi. 循环, 轮转, 骑自行车 vt. 使循环, 使轮转 [计] 环路; 周期; 循环
cycling	n. 骑脚踏车兜风, 骑脚踏车消遣 [机] 循环操作
cylinder	n. 圆筒, 圆筒状物, 汽缸, 柱面 [计] 柱面
cynical	a. 愤世嫉俗的, 讽刺的, 冷嘲的
daily	a. 每日的, 日常的 adv. 每日地, 日常地 n. 日报
dairy	n. 牛奶公司, 乳品店, 乳牛场
dam	n. 水坝, 障碍 v. 控制, 筑坝 [计] 直接存取法
damage	n. 损害, 伤害 v. 损害
damages	n. 赔偿金 [经] 损害赔偿; 伤害
damp	n. 潮湿, 湿气 a. 潮湿的 vt. 使潮湿, 使阻尼, 抑止 vi. 变潮湿, 衰减
dancer	n. 舞蹈演员, 跳舞者
danger	n. 危险, 威胁 [法] 危险, 危险物, 危机
dangerous	a. 危险的 [法] 危险的, 危害的
dark	n. 黑暗, 夜, 黄昏, 模糊 a. 黑暗的, 暗的, 深色的, 隐密的, 模糊的, 无知的
dart	n. 飞镖, 投射 vt. 投射 vi. 疾走, 突进
dash	n. 冲撞, 破折号, 短跑 vi. 猛冲, 冲撞 vt. 泼溅, 使猛撞, 搀和, 使破灭, 使沮丧
data	pl. 资料, 数据 [计] 数据; DOS内部命令:用于显示或设定系统的日期
database	n. 数据库 [计] 数据库
date	n. 日期, 约会, 枣椰树 vt. 约会, 定日期 vi. 注明日期, 过时
dawn	n. 破晓, 黎明 vi. 破晓
day	n. 天, 日子, 白天, 工作日 [医] 日(一昼夜), 昼, 白天
dazzle	v. (使)眼花, 炫耀 n. 耀眼
deadline	n. 最后期限, 截止期限 [经] 截止日期
deadlock	n. 僵局, 停顿 v. (使)停顿, (使)相持不下 [计] 死锁
deadly	a. 致命的, 致死的 adv. 非常, 如死一般地
deaf	a. 聋的 [医] 聋的
dean	n. 院长, 主持牧师 [法] 外交团长, 学院院长, 教务长
dearth	n. 缺乏, 粮食不足, 饥馑
debris	n. 碎片, 残骸 [医] 碎屑
debt	n. 债务, 罪过 [经] 借款, 欠款, 债务
decade	n. 十年, 十
decay	n. 衰退, 腐败 v. (使)衰退, (使)腐败
deceive	v. 欺骗, 行骗
December	n. 十二月
decent	a. 有分寸的, 得体的, 大方的
decimal	a. 十进位的, 小数的 n. 十进制, 小数 [计] 十进制, 小数点
decipher	vt. 译解, 解释 n. 密电译文
decision	n. 决定, 决心, 决断 [计] 判定
deck	n. 甲板, (汽车后部的)行李仓 vt. 装饰, 打扮, 装甲板 [计] 纸牌背面图案
declaration	n. 宣告, 说明, 宣布 [计] 说明
declare	v. 宣布, 声明, 申报, 断言
decline	n. 衰退, 跌落, 下降 vt. 使降低, 婉谢 vi. 下降, 衰落, 偏斜
decompose	v. 分解, (使)腐烂
decorate	v. 装饰
decoration	n. 装饰, 装饰品
decorations	n. 装修；装饰品（decoration的复数）
decrease	n. 减少, 减少量 v. 减少
decree	n. 法令, 判决, 天意 vt. 颁布, 判决 vi. 发布命令
decrepit	a. 衰老的
dedicate	vt. 献出, 贡献
dedicated	a. 专注的, 献身的
dedication	n. 奉献, 献身, 献辞 [计] 专用
deduce	vt. 推论, 演绎出 [法] 推断, 推出, 演绎
deduct	vt. 扣除, 减去 [经] 扣除, 减去, 折扣
deem	v. 认为, 相信
default	n. 违约, 不履行责任, 缺席, 默认值 v. 疏怠职责, 缺席, 拖欠, 默认 [计] 默认; 默认值; 缺省值
defeat	n. 败北, 失败 vt. 击败, 使落空
defect	n. 缺点 [医] 缺损, 缺陷
defence	n. 防卫, 防卫设备 [经] (诉讼程序中的)辩护
defendant	n. 被告 [经] 被告方
defer	vi. 推迟, 延期, 听从 vt. 使推迟, 使延期
defiance	n. 蔑视, 挑战 [法] 挑战, 藐视, 违抗
deficiency	n. 缺乏, 不足 [医] 缺乏, 不足
deficit	n. 赤字, 不足额 [医] 短缺
defile	vt. 弄脏, 污损, 败坏 vi. 以纵队前进 n. 隘路, 狭道
definite	a. 明确的, 一定的 [法] 明确的, 确切的, 一定的
definitive	n. 限定词 a. 限定的, 决定性的
deflate	vt. 放气, 抽出空气, 使缩小 vi. 缩小
deflect	vt. 转移, 使偏斜 vi. 偏斜
defraud	vt. 欺骗 [经] 骗取, 诈取, 欺骗
deft	a. 敏捷熟练的, 灵巧的
defy	vt. 藐视, 挑衅, 使落空 n. 挑战
degenerate	a. 堕落的 vi. 退化, 堕落 vt. 使变质, 使退化
degrade	v. (使)降级, (使)退化
degree	n. 程度, 度数, 学位, 度 [医] 度, 程度
delay	n. 耽搁, 迟滞 v. 耽搁, 延迟 [计] 延迟, 延时
delectable	a. 令人快乐的, 美味的, 使人愉快的
delegate	n. 代表 vt. 委派...为代表
delete	vt. 删除 [计] 删除
deliberate	a. 深思熟虑的, 故意的, 从容的 v. 仔细考虑
delicate	a. 细致优雅的, 微妙的, 美味的 [医] 柔弱的
delicious	a. 美味的
delinquency	n. 行为不良, 失职 [经] 毁约, 怠工, 旷职
delirium	n. 精神错乱, 说谵语状态, 狂热 [医] 谵妄, 发狂, 妄想
deliver	vt. 递送, 陈述, 释放, 发表, 引渡, 投递, 交付 [经] 交运
delivery	n. 递送, 交付, 分娩, 交货, 引渡 [化] 交货额
delude	vt. 迷惑, 蛊惑
deluge	n. 大洪水, 泛滥 vt. 使泛滥
democracy	n. 民主政治, 民主主义 [法] 民主, 民主政治, 民主政体
demolish	vt. 毁坏, 破坏, 粉碎
demonstrate	vt. 示范, 证明 vi. 示威
demonstration	n. 示范, 实证 [医] 示教, 实物教授
denial	n. 否认 [法] 否定, 否认, 拒绝接受
denomination	n. 名称, 教派, 面额 [经] 票面金额, 名称, (度量衡)
denote	vt. 指示, 表示
denounce	vt. 告发, 抨击, 谴责 [法] 谴责, 斥责, 告发
dense	a. 密集的, 浓厚的
dentist	n. 牙科医生 [医] 牙医师
deny	v. 否认, 拒绝
depart	vi. 离开, 出发, 背离, 违反, 去世
department	n. 部门, 系, 机关 [医] 部, 科
departmental	a. 部门的, 各部的, 分科的
dependent	n. 依赖他人者 a. 依赖的, 从属的
depict	vt. 描述, 描写
deplete	vt. 耗尽, 使衰竭 [医] 排除, 减少
depletion	n. 消耗, 耗尽, 放血 [医] 排除, 缺失(液体), 衰竭[状态](由于缺液)
deplore	vt. 悲悼, 哀叹, 对...深感遗憾
deposit	n. 存款, 定金, 堆积物 vt. 存放, 堆积 vi. 沉淀
depress	vt. 使沮丧, 压低, 降低, 使萧条 [化] 推下
depression	n. 不景气, 消沉, 沮丧, 洼地 [医] 抑郁[症], 阻抑, 压低, 凹, 窝, 衰退, 俯角
deprive	vt. 剥夺, 使丧失 [法] 剥夺, 剥夺, 夺去
depth	n. 深度, 深处, 深奥 [计] 深度
deputy	n. 副手，代理人
derelict	a. 被抛弃了的, 无主的, 玩忽职守的 n. 遗弃物, 被遗弃的人, 玩忽职守者
derive	vt. 得自 vi. 起源
descend	vi. 下降, 世代相传, 屈尊, 袭击 vt. 下降
descent	n. 降落, 家系, 侵袭, 血统 [医] 下降, 世代, 血统
description	n. 描述, 说明, 种类 [经] 说明书(物品), 品名种类, 货物名称
desert	n. 沙漠, 应得的赏罚, 功劳 a. 沙漠的, 不毛的 vt. 放弃, 遗弃, 擅离 vi. 逃掉
deserve	vt. 该得到, 值得 vi. 应得报答
design	n. 设计, 图样, 方案, 企图 v. 设计, 计划
designate	vt. 指定, 指明, 称呼 a. 已选出而未上任的
designer	n. 设计者, 谋划者, 制图者 [计] 设计员
desirable	a. 令人想望的, 可取的
desire	n. 欲望, 要求 vt. 想要, 请求 vi. 渴望
desk	n. 书桌, 办公桌, 工作台
desolate	a. 荒凉的
despair	n. 绝望, 失望 vi. 绝望
despatch	v. 派遣 n. 派遣
desperate	a. 不顾一切的, 危急的, 令人绝望的, 极渴望的
despise	vt. 轻视
destination	n. 目的地, 目标, 目的 [计] 目的文件, 目的单元
destine	vt. 注定, 预定
destiny	n. 命运, 定数
destructive	a. 毁灭性的, 破坏的, 有害的 [医] 破坏的, 毁坏的
detach	vt. 使分离, 分遣 [机] 摘下, 分离, 卸下
detail	n. 细节, 详情 vt. 详述, 选派 vi. 画详图 [计] 详细数据
detailed	a. 详细的, 复杂的 [法] 详细的, 详尽的
details	n. 详细资料；细节（detail的复数）
detain	vt. 扣留, 扣押, 耽搁 [法] 拘留, 扣押, 留住
detect	vt. 发现, 察觉, 探测 [法] 发现, 查明, 探测
detective	n. 侦探 a. 侦探的
deter	vt. 制止, 吓住, 威慑
detergent	n. 清洁剂 [化] 洗涤剂
deteriorate	v. (使)恶化
determination	n. 决心, 果断 [化] 判定; 测定
detest	vt. 厌恶, 憎恨
detriment	n. 损害, 损害物 [法] 损害, 伤害, 危害
detrimental	a. 有害的
devastate	vt. 毁坏 [法] 使荒废, 毁灭, 掠夺
devastating	a. 毁灭性的, (非正式)很好的, 引人注目的
development	n. 发展 [化] 展开
deviate	vi. 脱离, 偏离 vt. 使偏离 a. 脱离常规的 n. 脱离常规的人
devise	vt. 设计, 发明, 图谋, 遗赠给 n. 遗赠
devote	vt. 投入于, 献身
devour	vt. 吞食, 挥霍, 吞没
diagnose	v. 诊断
diagram	n. 图表；图解
dial	n. 刻度盘, 钟面, 转盘 v. 拨
dialect	n. 方言, 同源语
dialogue	n. 对话 vi. 对话 vt. 用对话表达
diameter	n. 直径 [医] 直经, 径
diary	n. 日记 [经] 日记簿
dictate	vi. 听写, 口述, 口授 vt. 口述, 使听写, 命令 n. 命令, 指挥, 指令
dictation	n. 听写, 口述, 命令
diet	n. 日常饮食, 议会 vt. 照规定饮食 vi. 忌食
differ	vi. 不一致, 不同 [机] 差异, 不同
difference	n. 不同, 差异 [计] 差分
different	a. 不同的 [机] 差动, 微分的, 差速器
differentiate	v. 区别, 区分
difficult	a. 困难的
difficulties	n. 困难( difficulty的名词复数 ); 难度; 难事; 麻烦
difficulty	n. 困难, 难点
diffuse	v. 散播, 传播 a. 散开的, 弥漫的
digest	n. 文摘 vi. 消化 vt. 消化, 理解 [计] 摘要
digital	a. 数字显示的, 数字的 n. 数字仪表, 数字式电子表(或时钟) [计] 数字, 数字式
dignity	n. 尊严, 高贵 [法] 尊严, 高位, 高贵
dilapidated	a. 破坏的；荒废的, 要塌似的
dilate	vi. 扩大, 详述, 膨胀 vt. 使膨胀
dilemma	n. 困境, (进退两难的)窘境
diligent	a. 勤勉的, 用功的
dilute	vt. 冲淡, 稀释 a. 淡的, 稀释的
dim	a. 暗淡的, 模糊的 vt. 使暗淡 [计] 数据解释模块
dimension	n. 尺寸, 次元, 面积, 维数 vt. 标出尺寸
diminish	v. (使)减少, (使)变小
din	n. 喧嚣 v. 絮絮不休地说, 喧闹
dine	vi. 用正餐, 进餐 vt. 宴请
dingy	a. 暗淡的, 昏暗的, 邋遢的
dining	n. 正餐, 宴会
dinner	n. 晚餐, 正餐, 宴会
dioxide	n. 二氧化物 [医] 二氧化物
dip	v. 浸, 降下, 把(手、勺等)伸入, 舀取 n. 浸, 涉猎 [计] 双列直插式组件, 分布式输入输出系统, 双排直插封装
diploma	n. 文凭, 毕业证书 [医] 文凭
diplomas	pl. 公文, 文书, 执照, 特许证, 毕业文凭, 学位证书, 奖状
diplomat	n. 外交官, 有外交手腕的人 [法] 外交家, 外交官, 有权谋的人
diplomatic	a. 外交的, 老练的 [法] 外交的, 外交上的, 文献上的
direct	a. 直接的, 坦白的 vt. 指示, 指挥, 命令, 导演 vi. 指导, 指挥 adv. 直接地
director	n. 主管, 导演, 董事 [计] 寻向偶极子; 指挥仪
directory	n. 目录, 工商名录, 指南 [计] 目录
disable	vt. 使失去能力, 使残废, (律)使无资格 [计] 使无效, 禁止, 关闭
disabled	a. 残废的, 有缺陷的, 失效的 [计] 失效的
disagreement	n. 不合, 争论, 不一致 [法] 不一致, 不同意, 陪审团的意见不一
disarray	vt. 弄乱, 使混乱, 使脱去衣服 n. 无秩序, 杂乱, 不整齐的衣着
disaster	n. 灾祸, 不幸, 彻底失败
disc	n. 圆盘, 唱片 vt. 灌唱片
discard	vt. 丢弃, 抛弃 vi. 垫牌 n. 垫牌, 抛弃
discern	v. 辨别, 看清楚, 了解
discharge	vt. 卸下, 放出, 解雇, 拔染, 履行, 放电 vi. 卸货, 流出 n. 卸货, 流出, 放电
discipline	n. 训练, 纪律 vt. 训练, 惩罚
disclose	vt. 揭露, 透露 [法] 揭发, 揭露, 公开
disco	n. 夜总会, 迪斯科, 的士高
discord	n. 不调和, 不和 vi. 不一致, (声音)刺耳
discount	n. 折扣, 贴现率 vt. 打折扣 vi. 贴现
discovery	n. 发现, 被发现的事物 [法] 要求告知, 发现, 发觉
discreet	a. 小心的, 慎重的
discrepancy	n. 不符合, 差异, 不相符之处 [化] 不符值; 偏差值
discrete	a. 不连续的, 离散的 [计] 离散的
discriminate	v. 区别, 差别待遇
discussion	n. 讨论
disdain	n. 蔑视 vt. 蔑视, 鄙弃
disease	n. 疾病, 弊病 [医] [疾]病
diseases	n. 病害；疾病；疾病种类；病（disease的复数）
disguise	n. 假面目, 假装 vt. 假装, 隐瞒
disgust	n. 厌恶, 嫌恶 vi. 令人厌恶 vt. 使作呕
dishes	n. 餐具
dismay	n. 沮丧 vt. 使惊愕, 使气馁
dismiss	vt. 解散, 开除, 解职 vi. 解散 [计] 解散
disorder	n. 杂乱, 混乱 vt. 扰乱, 使失调
dispatch	vt. 派遣 n. 派遣, 急件 [计] 调度
dispel	vt. 驱散, 驱逐
disperse	vt. 分散, 传播, 散开 vi. 分散 a. 分散的 [计] 分散
displace	vt. 移置, 替换, 转移
display	n. 显示, 陈列, 炫耀, 显示器 vt. 陈列, 显示, 表现, 夸示 [计] 显示器; 显示
disposal	n. 丢掉, 处理, 排列, 销毁, 布置 [医] 处理, 处置
dispose	vt. 处理, 排列, 布置 vi. 处置
disposition	n. 性情, 处置, 处理, 布置 [医] 素因, 性情
dispute	n. 争论 v. 争论
disputes	n. 辩论( dispute的名词复数 ); 争端; （劳资）纠纷; 罢工 v. 辩论, 争论( dispute的第三人称单数 ); 争夺; 阻止; 就…进行辩论
disregard	n. 忽视, 漠视 vt. 忽视, 不顾
disrupt	a. 分裂的, 中断的 vt. 使分裂, 使瓦解
dissertation	n. 论文
dissipate	vt. 散失, 驱散, 浪费 vi. 消散, 放荡
dissolve	v. 溶解, 解散
distance	n. 距离, 远方, 遥远 [计] 位距
distant	a. 远的, 疏远的 [经] 远期的
distend	v. (使)膨胀, (使)扩张
distil	vt.vi. 蒸馏, 提取...的精华, 用蒸馏法提取 vi. 滴下, 渗出
distinct	a. 清楚的, 显著的, 不同的
distinction	n. 区别
distinguish	v. 区别, 辨别
distort	vt. 扭曲, 歪曲 [法] 歪区, 曲解, 纂改
distract	vt. 转移, 分心, 使发狂
distraction	n. 娱乐, 分心的事物, 分心 [医] 注意力分散, 内脱位, 牙弓过宽
distress	n. 苦恼, 贫困, 痛苦 vt. 使苦恼 a. 亏本出售的
distribute	vt. 分配, 散布, 分发 [经] 分配, 分发
distribution	n. 分配 [计] 分布
disturb	vt. 扰乱, 妨碍, 使不安 [法] 滋扰, 扰乱
disturbance	n. 扰乱, 不安, 忧虑 [化] 扰动; 干扰; 失调
ditch	n. 沟渠 vt. 在...开沟 vi. 开沟
diverse	a. 不同的, 变化多的
diversion	n. 转移 [医] 转向
divert	vt. 转移, 使欢娱 vi. 转移
dividend	n. 被除数, 股利 [计] 被除数
divine	a. 神的, 神圣的, 非凡的 n. 神学家
divorce	n. 离婚 vt. 与...离婚
dizzy	a. 晕眩的, 眼花缭乱的 vt. 使晕眩
dock	n. 码头, 船坞, 被告席, 尾巴的骨肉部分 vt. 使靠码头, 使(船)进港, 剪短 vi. 进港
doctor	n. 医生, 博士 vt. 授以博士学位, 诊断, 修改 vi. 行医
doctors	n. 医生（doctor的复数）
doctrine	n. 教条, 学说 [医] 学说
documents	n. 文档（document的复数形式）
dodge	v. 避开, 躲避 n. 诡计, 躲藏
dole	n. 救济品, 失业救济金 vt. 发放救济
domain	n. 领域, 领土, 产业, 范围 [计] 域, 区域, 支配命令
dome	n. 圆顶 vt. 加圆顶 vi. 成圆顶状
domestic	a. 家庭的, 国内的, 驯养的 [医] 家庭的, 家用的
dominant	a. 占优势的, 支配的 [医] 优性的, 显性的
dominate	v. 支配, 占优势
donate	v. 捐赠
donation	n. 捐赠物, 捐款, 捐赠 [经] 赠品, 捐款, 捐赠
donations	n. 捐款；捐赠（donation的复数）
doom	n. 厄运, 不幸, 法律, 宣告, 判决, 死亡 vt. 命中注定, 判决
doors	n. 大门；入口；通道（door的复数）
dormant	a. 睡眠状态的, 静止的 [医] 休眠的, 不活动的, 休止的
dose	n. 剂量, 服用量 vt. 给药, (用药)医治 vi. 服药
dot	n. 点, 圆点, 小数点, 小东西, 嫁妆 vt. 作小点记号, 加小点于 vi. 打上点 [计] 点
