domicile	n. 住所, 住宅 v. (使)定居
dominant	a. 占优势的, 支配的 [医] 优性的, 显性的
dominate	v. 支配, 占优势
domination	n. 支配, 控制, 管辖
donate	v. 捐赠
donor	n. 捐赠人 [化] 给体; 供体
doodle	vi. 涂鸦, 混时间 n. 傻子
dormancy	n. 不活动性, 休眠, 蛰伏 [医] 休眠, 不活动, 休止
dormant	a. 睡眠状态的, 静止的 [医] 休眠的, 不活动的, 休止的
dorsal	a. 背的, 背部的, 背侧的 [医] 背的, 背侧的
dose	n. 剂量, 服用量 vt. 给药, (用药)医治 vi. 服药
dossier	n. 档案, 卷宗 [医] 病历表册, 病历夹
dotage	n. 老耄, 老迷糊, 溺爱 [医] 衰老, 老耄
dote	vi. 昏聩, 溺爱
doting	a. 偏爱的, 溺爱的
double-cross	vt. 欺骗, 出卖
dour	a. 阴沉的, 严厉的, 顽强的
douse	vt. 插入水中, 浇(或洒、泼)水在...上, 熄(灯、火等), 平息 vi. 浸泡 n. 泼洒
dowdy	a. 过时的, 懒散的 n. 懒散女人, 邋遢女人
down	a. 向下的 adv. 下, 下去, 降下 prep. 往下, 沿着 n. 丘陵, 软毛, 开阔的高地 [计] 向下, 退下命令
down-to-earth	a. 实际的
downplay	vt. 不予重视
downpour	n. 倾盆大雨；注下
dowry	n. 嫁妆 [法] 陪嫁物, 嫁妆
doyen	n. 老资格, 首席, 老前辈 [法] 领袖, 首席
doze	vi. 打瞌睡, 假寐 vt. 打瞌睡度过 n. 瞌睡
drab	a. 土褐色的, 单调的
draconian	a. 严厉的, 残酷的
draft	n. 气流, 草稿, 汇票, 草案 vt. 起草, 征兵 [计] 草稿
draftsmanship	n. 制图术
drain	n. 排水沟, 消耗, 排水 vt. 排出, 喝光, 耗尽 vi. 排水, 流干
drainage	n. 排水 [医] 引流[法], 导液[法], 排水[设备]
drastic	a. 激烈的 [医] 峻泻药, 剧烈的
drawbridge	n. (可开闭的)吊桥
drawl	v. 慢吞吞地说, 故意拉长调子讲话 n. 慢吞吞拉长调子的说话方式
dreary	a. 沉闷的
dregs	n. 少量；渣滓；沉淀物（dreg的复数）
drench	vt. 使湿透, 使充满 n. 滂沱大雨, 弄湿
drenched	a. 湿透的; 充满的 v. 使湿透( drench的过去式和过去分词 ); 在某人（某物）上大量使用（某液体）
dribble	vi. 流口水, 滴下 vt. 使滴下, 运球 n. 点滴, 口水, 少量
drill	n. 钻孔机, 钻子, 播种机, 粗斜纹布 v. 训练, 钻孔
drivel	vi. 淌口水, 说傻话 vt. 胡说 n. 胡言乱语, 糊涂话
drizzle	n. 细雨 v. 下毛毛雨
drizzly	a. 下毛毛雨的
droll	a. 好笑的, 滑稽的, 逗趣的
drollery	n. 玩笑
drone	n. 雄蜂, 懒惰者, 嗡嗡的声音, 无人驾驶飞机(或船) vi. 嗡嗡作声, 混日子 vt. 低沉地说
droop	vi. 下垂, 消沉 vt. 使下垂 n. 低垂, 消沉
droplet	n. 小滴 [医] 小滴
dross	n. 浮渣, 碎屑, 渣滓 [化] 浮渣
drought	n. 干旱, 缺乏
drove	n. 畜群 drive的过去式
drudgery	n. 苦差事, 苦工
dual	a. 双重的, 双的 n. 双数
dubious	a. 可疑的, 不确定的
duckling	n. 小鸭子
duct	n. 管, 输送管 vt. 通过管道输送
ductile	a. 易延展的, 韧性的, 易教导的 [医] 延伸性的
duel	n. 决斗, 斗争 vi. 决斗
duet	n. 二重奏
dulcet	a. 悦目的, 美妙的, 美味的, 悦耳的
dull	a. 钝的, 无趣的, 呆滞的, 阴暗的 vt. 使迟钝, 使阴暗, 缓和 vi. 变迟钝, 减少
dullard	n. 蠢人, 笨蛋
dumbfound	vt. 使...惊讶得发呆
dummy	n. 傀儡, 假人, 仿制品 a. 虚设的, 假的, 名义上的
dunce	n. 智力迟钝的学生, 傻瓜
dune	n. 沙丘
dupe	n. 傻瓜, 易受骗的人 vt. 欺骗, 愚弄
duplicitous	a. 奸诈的；双重的；搞两面派的
duplicity	n. 口是心非, 不诚实, 表里不一 [医] 并胚, 双畸胎, 联胎
duration	n. 持续时间, 持续 [计] 持续时间
duress	n. 强迫, 监禁 [法] 强迫, 威胁, 监禁
dutiful	a. 尽职的, 忠实的, 顺从的, 守本分的
dwarf	n. 矮子, 侏儒 v. (使)变矮小
dwelling	n. 住处 [医] 住房
dwindle	vi. 减少, 缩小, 衰落 vt. 使缩小
dynamic	a. 动态的, 有活力的, 有力的, 动力的, 不断变化的 n. 动力, 动态 [计] 动态的
dynamo	n. 发电机 [医] 电机, 发电机
dysfunctional	a. 功能失调的
dyslexia	n. 诵读困难 [医] 诵读困难
dyspeptic	a. 消化不良的, 引起消化不良的, 患消化不良的 n. 消化不良者
eaglet	n. 小鹰
earnest	n. 定金, 诚挚, 认真 a. 认真的, 热心的, 重要的
earplug	n. 耳塞 [医] 耳塞
earring	n. 耳环, 耳饰
earshot	n. 听力所及之范围, 可听距离
earsplitting	a. 震耳欲聋的
earthly	a. 地球的, 俗世的, 可能的
earthshaking	a. 惊天动地的
earthy	a. 土的, 土质的, 土味的
easel	n. 画架, 黑板架
eavesdrop	v. 偷听 n. 屋檐水, 偷听
ebb	n. 退潮, 衰退 vi. 潮退, 衰退
ebullience	n. 沸腾, 热情, 热情洋溢 [医] 沸腾
eccentric	n. 怪人, 偏心圆 a. 古怪的, 反常的, 不同圆心的
ecdysis	n. 蜕皮, 蜕化 [医] 蜕皮, 换羽
eclectic	n. 折衷主义者 a. 选择的, 折衷的
eclecticism	n. 折衷派, 折衷主义, 折衷说 [医] 折衷[主义]医学
eclogue	n. 牧歌, 田园诗
ecologist	n. 生态学者
economical	a. 节俭的, 经济的, 合算的 [经] 经济的, 节约的
ecstasy	n. 狂喜, 心醉神迷, 忘形 [医] 入迷
ecstatic	n. 狂喜的人 a. 狂喜的
ecumenical	a. 一般的, 普遍的, 全基督教的, 泛基督教主义的
eddy	n. 逆流, 漩涡 v. (使)起漩涡
edict	n. 布告, 法令 [经] 布告, 法令
edifice	n. 大厦, 大建筑物
edify	vt. 启迪, 熏陶, 教诲
eerie	a. 怪诞的, 可怕的, 奇异的, 令人迷惑不解的
efface	vt. 抹去, 消除, 忘却
effeminate	a. 柔弱的, 女人气的
effervesce	vi. 冒泡, 泡腾, 兴奋 [医] 起泡, 发气泡
effete	a. 贫瘠的, 枯竭的, 衰微的
efficacious	a. 有效的, 灵验的
efficacy	n. 功效, 效力 [医] 效能, 功效, 效验
effigy	n. 肖像, 雕像
effluvia	[医] 泄出, 排出, 排出物, 臭气
effrontery	n. 厚颜无耻
effulgent	a. 光辉灿烂的
egalitarian	a. 平等主义的 n. 平等主义
egocentric	a. 自我中心的, 利己主义的 n. 利己主义者
egoism	n. 自我主义, 利己主义
egotist	n. 自我中心主义者
egregious	a. 异乎寻常的, 过分的, 惊人的
egress	n. 出口, 外出 vi. 外出
ejaculate	vt. 突然说出, 射出 vi. 射出, 射精 n. 精液
elaborate	a. 精细的, 详尽的, 精心计划(或制作)的 vt. 详细地说明, 用心地制作, 发挥 vi. 变复杂, 作详细说明
elaboration	n. 苦心经营, 精巧 [计] 确立
elated	a. 兴高采烈的
elbow	n. 手肘, 弯头, 扶手 v. 用手肘推开, 推挤
electorate	n. 选民, 有选举权者, 选区 [法] 选民, 选举团, 选区
elegy	n. 悲歌, 哀歌, 挽歌
elementary	a. 初步的, 基本的 [医] 元素的, 基础的, 初级的
elephantine	a. 象的, 巨大的, 粗笨的
elevate	vt. 举起, 提拔, 鼓舞
elicit	vt. 引出, 推导出, 引起
eligible	a. 有资格当选的, 合格的 n. 有资格者, 合格者, 适任者
eliminate	vt. 除去, 排除, 剔除, 消除
elite	n. 精华, 精锐, 中坚分子
elixir	n. 炼金药, 不老长寿药, 万能药 [化] 酏剂
ellipsis	n. 省略, 省略符号 [计] 省略号
elliptical	a. 椭圆的 [医] 椭圆形的
elm	n. 榆树 [计] unix操作系统的信件处理程序
elocution	n. 雄辩术, 演说法
elongate	v. 延长, (使)伸延 a. 伸长的
eloquence	n. 口才, 雄辩术, 雄辩 [法] 善辩, 口才
elucidate	vt. 阐明, 说明
elude	vt. 逃避, 规避, 把...难倒
elusive	a. 难懂的, 易忘的, 难以捉摸的
emaciate	vt. 使消瘦, 使憔悴 vi. 消瘦
emaciation	n. 瘦弱, 憔悴, 衰弱 [医] 消瘦
emanate	vi. 散发, 发出, 发源
emancipate	vt. 释放, 解放
emasculate	vt. 阉割, 使柔弱 a. 阉割了的, 柔弱的
embankment	n. 堤防, 筑堤
embargo	n. 封港令, 禁运 vt. 禁止出入港口, 禁运
embarrass	vt. 使困窘, 使局促不安, 阻碍
embed	vt. 使插入, 使嵌入, 使深留脑中 [计] 嵌入
embellish	vt. 修饰, 装饰, 润色
embezzlement	n. 盗用, 挪用, 侵占 [经] 贪污, 盗用(公款), 监守自盗
embitter	vt. 使受苦, 使(更)恶化, 使怨恨, 加苦味于
emblazon	vt. 用纹章装饰, 盛饰, 颂扬
emblematic	a. 象征的, 典型的
embodiment	n. 具体化, 化身
embody	vt. 具体表达, 使具体化 [经] 合并, 具体化, 具体表现
embolden	vt. 使大胆, 使有胆量
emboss	vt. 浮雕, 加以浮饰, 装饰 [化] 压印
embrace	n. 拥抱 vt. 拥抱, 互相拥抱, 包含, 收买 vi. 拥抱
embroider	vt. 刺绣, 镶边, 装饰 vi. 绣花
embroil	vt. 使卷入, 牵连
embryonic	a. 萌芽的, 初期的, 未成熟 [医] 胚胎的
emend	vt. 修订, 校勘
emerald	n. 翡翠, 绿宝石, 翠绿色 a. 翡翠的, 翠绿色的
emergency	n. 紧急状况, 紧急事件, 紧急需要 [化] 紧急情况
emigrate	v. (使)移居, (使)移民
eminence	n. 显赫, 名家, 高处 [医] 隆起, 隆凸
eminent	a. 显赫的, 杰出的, 有名的
emissary	n. 密使, 间谍, 使者 a. 充当密使的, 充当间谍的
emit	vt. 发出, 放射, 发表(意见等), 散发, 发行 [化] 放射
emollient	a. 使柔软的 n. 软化剂, 润肤剂
emolument	n. 薪水, 报酬
emote	vi. 装模作样, 表现感情
empathy	n. 移情作用, 共鸣 [医] 移情, 神入
emphatic	a. 语调强的, 着重的, 强调了的
empirical	a. 完全跟据经验的, 经验主义的 [医] 经验主义的
empiricism	n. 经验主义, 庸医的医术, 经验论 [医] 经验[主义]医学
empower	vt. 授予权力, 允许, 使能够 [法] 授权, 准许, 转委
empyreal	a. 最高天的, 九天的, 苍天的
empyrean	n. 最高天, 九天, 苍天
emulate	vt. 效法, 尽力赶上, 同...竞争 [计] 仿真
emulsify	vt. 使乳化 [医] 乳化
enact	vt. 制定法律, 扮演, 颁布 [法] 法令, 法规, 条例
enamel	n. 珐琅, 瓷釉 vt. 涂以瓷釉, 彩饰
enamored	a. 倾心于...的, 被迷住的, 迷恋的
encapsulate	vt. 装入胶囊, 封进内部, 压缩 vi. 做成胶囊
enchant	vt. 施魔法, 使入迷
encipher	vt. 译成密码 [计] 编码
enclosure	n. 附件, 围墙, 围绕 [化] 机壳; 外壳
encomiast	n. 宣读或写作颂辞之人, 赞美者, 阿谀者
encomium	n. 赞辞, 称赞, 赞美
encompass	vt. 围绕, 完成, 包括, 包含, 环绕, 包围
encounter	n. 相会, 相遇, 遭遇 vt. 遇见, 邂逅, 会战 vi. 偶然相遇
encroach	vi. 侵犯, 侵蚀, 蚕食 [法] 侵犯, 侵入, 侵占
encumber	vt. 妨害, 阻塞, 拖累 [经] 使负(债等), 负有义务
encyclopedia	n. 百科全书
encyclopedic	a. 如百科辞典的, 百科全书式的
endearing	a. 引起爱情的, 令人钟爱的, 可爱的
endemic	n. 地方病 a. 某地(或某些人中)流行的, 地方的
endorse	vt. 支持, 赞同, 背书于, 签署 [经] 赞成, 背书
endow	vt. 捐赠, 捐助, 赋予 [法] 赠送财产给, 分给寡妇一份遗产, 授与
endue	vt. 授予, 赋予, 穿上
endure	vt. 忍受, 忍耐, 容忍, 耐 vi. (正式)持久, 持续 [计] 仍能工作, 继续工作
enduring	a. 持久的, 忍耐的
enervate	vt. 使衰弱 a. 衰弱的, 无力的
enfeeble	vt. 使衰弱
enfetter	vt. 给...上脚镣, 束缚, 使受制于
enflame	v. 燃烧
engaged	a. 忙碌的, 使用中的
engaging	a. 动人的, 迷人的, 有魅力的
engender	vt. 产生, 引起 vi. 发生, 形成
engrave	vt. 刻上, 雕刻, 铭记
engross	vt. 用大字体书写, 独占(市场), 使全神贯注 [法] 正式誊写, 以大字写, 囤积
engrossment	n. 正式缮写的文件,专注
engulf	vt. 卷入, 吸进, 吞没, 使全神贯注
enhance	vt. 提高, 加强, 增加
enjoin	vt. 吩咐, 命令, 嘱咐, 禁止 [法] 责成, 命令, 嘱咐
enlighten	vt. 教育, 启发, 启蒙, 开导, 教导
enlightening	a. 有启发作用的, 使人领悟的
enlist	vt. 征募, 参与, 谋取 vi. 从军, 应募, 赞助
enliven	vt. 使活泼, 使生动
enmesh	vt. 使绊住, 使陷入
enmity	n. 敌意, 憎恨
ennoble	vt. 授予爵位, 使高贵
ennui	n. 倦怠, 厌倦 [医] 厌倦
enormity	n. 暴行, 极恶, 巨大 [法] 重罪, 大罪, 暴行
enormous	a. 巨大的, 庞大的
enrage	vt. 激怒, 使暴怒
enrapture	vt. 使狂喜
ensconce	vt. 安顿下来, 安置, 使隐藏
ensemble	n. 全体, 合唱曲, (女人的)全套服装 [化] 总体; 整体; 系综
enshrine	vt. 入庙祀奉, 铭记
ensign	n. 旗, 海军少尉, 徽章
enslave	vt. 奴役, 束缚, 使受控制, 征服
ensnare	vt. 以陷阱捕捉, 诱入圈套, 诱捕
ensue	vi. 跟着发生, 继起 vt. 追求
ensure	vt. 确定, 保证, 担保, 保护 [经] 确保, 确定
entail	vt. 使成为必需, 需要, 使承担, 遗传给 n. 限定继承
entangle	vt. 使纠缠, 卷入, 使混乱
enterprise	n. 企业, 事业心, 进取心, 干事业 [计] 企业
enthrall	vt. 迷惑, 奴役, 迷住
enthralling	a. 迷人的
entice	vt. 诱骗, 引诱, 怂恿
entirety	n. 全部, 整体 [法] 共有制, 整体, 全部
entitle	vt. 给...权利, 取名为, 给予名称, 叫做 [法] 给...权利, 使有资格, 称呼
entity	n. 实体, 实存物, 存在 [计] 实体
entourage	n. 全体随行人员, 陪同人员
entrance	n. 入口, 进入点, 入场, 入学, 进入, 开始(阶段), 就任 vt. 使出神, 使入迷 [计] 入口
entrancing	a. 使人神魂颠倒的, 使人入神的, 令人欣喜的
entreat	v. 恳求, 乞求
entreaty	n. 恳求, 乞求
entrench	vt. 围以壕沟, 防护, 保卫, 使处于牢固地位 vi. 掘壕, 侵犯
entrepreneur	n. 企业家, 主办人 [经] 承包商, 企业家
entrust	vt. 信托, 交托, 委托 [经] 委托
entry	n. 登录, 条目, 进入, 入口, 报关 [计] 登录项, 输入项, 条目
entwine	v. (使)缠住, (使)盘绕, (使)纠缠
enumerate	vt. 列举, 计算, 枚举, 数 [法] 举出, 列举, 枚举
enunciate	vt. 明确地叙述, 表明 vi. 发音
environ	vt. 包围, 环绕
environs	n. 市郊, 郊外
envisage	vt. 面对, 正视, 想象
envision	vt. 想象, 预想
enzyme	n. 酶 [化] 酶
epaulet	n. 肩章, 肩饰
ephemeral	a. 朝生暮死的, 短命的, 短暂的 [医] 暂时的
epic	n. 史诗, 叙事诗 a. 史诗的, 叙事诗的
epicure	n. 美食家, 讲究饮食的人
epicurean	n. 享乐主义者, 美食家 a. 贪口福的, 享乐主义的
epidemic	n. 传染病, 流行病 a. 流行的, 传染性的
epidermis	n. 表皮, (昆虫的)真皮 [医] 表皮
epigram	n. 警句, 讽刺短诗
epilogue	n. 结语, 尾声, 收场白 [计] 收尾程序
episode	n. 插曲, 插话, 有趣的事件, 一段情节 [医] 插话, 插曲, 发作
episodic	a. 插曲似的
epitaph	n. 墓志铭, 碑文
epithet	n. 浑名, 绰号, 称号
epitome	n. 概要, 缩影, 象征
epitomize	vt. 摘要, 概括
epoch	n. 新纪元, 时代, 时期
equable	a. 平静的, 变动小的
equanimity	n. 平静, 镇定, 沉着
equate	vt. 使相等, 视为平等 vi. 等同
equation	n. 相等, 等式, 平衡 [化] 方程式; 等式; 反应式; 公式
equator	n. 赤道 [医] 赤道, 中纬线
equestrian	a. 骑术的, 马的, 骑在马背上的 n. 骑手
equilibrium	n. 平衡, 平静, 均衡 [化] 平衡
equine	n. 马 a. 马的, 象马的
equity	n. 公平, 公正 [经] 权益, 产权
equivalent	n. 同等物, 等价物, 相等物 a. 相等的, 相当的, 同意义的 [计] 等价的
equivocate	vi. 说模棱两可的话, 支吾
equivocation	n. 模棱两可的话, 含糊话 [电] 等业
eradicate	vt. 根除, 扑灭, 根绝, 消灭
erase	vt. 抹去, 擦掉 [计] 清洗; 擦除; 抹除; DOS内部命令:从磁盘上删除一个或多个文件
erasure	n. 擦除, 抹掉 [电] 擦掉
erect	a. 直立的, 竖立的, 笔直的 vt. 使竖立, 使直立, 树立, 建立 vi. 勃起
err	vi. 犯错, 做错, 犯罪 [法] 弄错, 犯错误, 陈述
errand	n. 任务, 差使, 使命
erratic	n. 古怪的人, 漂泊无定的人 a. 不稳定的, 奇怪的
ersatz	n. 代用品
erstwhile	adv. 以前, 往昔地 a. 以前的, 往昔的
erudite	a. 博学的 n. 博学者
erupt	vi. 爆发 vt. 喷出
escalate	vi. 逐步扩大, 逐步升高, 逐步增强 vt. 使逐步上升
escalation	n. 扩大, 增加 [经] 调查, 价格调整
escapism	n. 逃避现实, 逃避主义
eschew	vt. 避开, 远避
escort	n. 护送者, 护卫者, 护航舰 vt. 护卫, 护送
esophagus	n. 食道 [医] 食管
esoteric	a. 秘教的, 奥秘的, 秘传的 [医] 体内的, 内部的, 隐的
espionage	n. 间谍活动 [法] 间谍活动, 刺探, 间谍
espousal	n. 拥护, 订婚, 婚礼
espouse	vt. 支持, 赞成, 嫁, 娶 [法] 娶, 出嫁, 信奉
espy	vt. 看出, 望见, 发现
essential	n. 要素, 要点, 本质 a. 必要的, 重要的, 本质的 [计] 本质冒险
estimable	a. 可尊敬的, 可估计的
estrange	vt. 使疏远, 离间, 使离开
estranged	a. 疏远的, 分离的, 隔离的
estuary	n. 河口, 港湾
etch	vt. 蚀刻, 蚀镂 vi. 施行蚀刻法 n. 腐蚀剂 [计] 刻蚀; 侵蚀
etching	n. 蚀刻版画, 蚀刻画, 蚀刻术 [化] 蚀刻; 浸蚀
eternal	a. 永恒的, 永远的, 不灭的
ethereal	a. 轻的, 飘渺的, 天上的 [医] 醚制的, 挥发性的
ethics	n. 道德规范 [医] 伦理学
ethnic	a. 人种的, 种族的 [医] 人种的
ethnology	n. 人种学 [医] 人种学
ethos	n. 气质；民族精神；社会思潮
etiquette	n. 礼仪, 礼节, 成规 [法] 规则, 成规, 礼节
etymology	n. 语源, 语源学
eucalyptus	n. 桉(树)属植物 [化] 桉属
eugenic	a. 优生学的, 优种的 [医] 优生学
eulogistic	a. 颂扬的, 歌功颂德的, 称赞的
eulogize	vt. 称赞, 颂扬
eulogy	n. 赞词, 称颂
euphemism	n. 委婉说法, 委婉语
euphonious	a. 音响好的, 悦耳的, 声音和谐的
euphoria	n. 兴奋, 陶醉, 陶醉感 [医] 精神愉快, 欣快
evacuate	v. 疏散, 撤出, 排泄
evade	v. (巧妙地)逃脱, 规避, 逃避
evaluation	n. 评估, 估价, 求值 [计] 鉴定; 评价; 求值
evanescent	a. 逐渐消失的, 容易消散的, 短暂的 [医] 易消灭的, 渐消失的, 挥发性的
evaporate	vi. 蒸发, 失去水分, 消失 vt. 使蒸发, 使脱水, 使消失
evasion	n. 逃避, 藉口 [法] 回避, 规避, 逃避
evasive	a. 逃避的, 回避的, 托辞的 [法] 逃避的, 规避的, 推托的
even	a. 平坦的, 相等的, 连贯的, 均等的, 公平的, 偶数的, 平均的, 平衡的, 恰好的 vt. 使平坦, 使相等 vi. 变平, 成为相等 adv. 甚至, 实际上, 完全, 十分 n. 偶数, 偶校验 [计] 偶数, 偶校验
even-tempered	a. 性情平和的
evenhanded	a. 公平的, 公平无私的
everlasting	a. 永恒的, 持久的 n. 上帝, 神
evict	vt. 逐出, 赶出, 驱逐 [法] 逐出, 驱逐, 没收
eviction	n. 逐出, 赶出 [法] 收回财产, 收回租地, 没收
evince	vt. 表明(感情等), 表示出(特性等)
eviscerate	vt. 取出内脏, 除去精华, 切除(病人)器官 vi. (因手术不良)内脏凸出
evocative	a. 唤出...的, 唤起...的
evoke	vt. 唤起, 引起, 召(魂) [法] 提审, 移送
evolve	vi. 进展, 进化, 展开 vt. 使发展, 使推断出, 使进化
ewe	n. 母羊
ewer	n. (有柄的)大口水壶, 花瓶状水罐
exacerbate	vt. 使恶化, 使增剧, 激怒, 使加剧
exact	a. 精确的, 准确的, 精密的 vt. 强求, 急需
exacting	a. 苛求的, 吃力的
exactitude	n. 正确(性), 精密, 精确(性), 严格
exaggerate	v. 夸大, 夸张
exaggeration	n. 夸张, 夸大的事物, 夸大之词
exalt	vt. 提升, 提高, 赞扬, 使得意 vi. 使人兴奋, 使人得意
exaltation	n. 提升, 提高, 得意洋洋 [医] [异常]兴奋, 激越
exasperate	vt. 使恼怒, 激怒, 恶化 a. 糙面的, 恼怒的, 激怒的
excavate	v. 挖空, 挖出, 凿通
exceed	vt. 超过, 超越, 胜过 vi. 超过其他
excel	vt. 胜过, 优于, 擅长 vi. 胜过其他
exceptionable	a. 可反对的, 可抗议的
exceptional	a. 例外的, 异常的, 特别的
excerpt	n. 摘录 v. 引用, 摘录
excess	n. 过度, 剩于, 超过, 超额 a. 过量的, 额外的
exchequer	n. (英国)财政部, 国库 [法] 国库, 财源, 财政法院
excise	n. (烟、酒等)消费税, 货物税, 国产税 vt. 切除
excitability	n. 易兴奋性, 兴奋性, 激动性 [医] 应激性, 刺激感受性, 兴奋性
exclaim	v. 大叫, 呼喊, 大声叫
exclamation	n. 惊呼, 激烈言词, 惊叹词
exclude	vt. 除外, 排除, 排斥 [医] 除外(诊断)
exclusive	a. 排外的, 独占的, 唯一的 [计] 独占的
excogitate	vt. 想出, 研究出, 设计, 发明
excoriate	vt. 剥皮, 擦破皮肤, 严厉的责难
excrete	vt. 排泄, 分泌 [医] 排泄, 分泌
excruciate	vt. 施酷刑, 拷问, 使苦恼, 折磨
exculpate	vt. 使无罪, 开脱 [法] 使无罪, 申辩无罪, 辩解
excursion	n. 远足, 游览圆, 短程旅行 [医] 移动, 离轨, 逸出
excursive	a. 游览的, 离题的, 散漫的 [医] 移动性的
execrable	a. 该咒的, 可憎恨的, 讨厌的
execrate	vt. 憎恨, 憎恶, 诅咒 vi. 诅咒
execration	n. 憎恶, 诅咒, 被咒骂的人(或事)
execute	vt. 执行, 实行, 完成, 处死, 制成 [计] 执行
exemplary	a. 可仿效的, 可做模范的, 惩戒性的, 示范的 [法] 惩罚性的, 警戒性的, 示范的
exemplify	vt. 例证, 例示 [法] 制作经公章证明的誊本, 例证
exempt	n. 免税者, 被免除义务者 a. 免除的 vt. 使免除, 豁免
exert	vt. 发挥, 运用, 施以影响 [法] 施加, 产生, 行使
exhale	v. 呼气, 发出, 散发
exhaust	n. 排气, 排气装置, 废气 vt. 抽完, 用尽, 耗尽, 使精疲力尽 vi. 排气
exhaustive	a. 消耗的, 枯竭的, 彻底的, 详尽的
exhilarate	vt. 使高兴, 使愉快, 鼓励
exhilaration	n. 令人高兴, 愉快
exhort	v. 劝诫, 忠告
exhume	vt. 掘出, 发掘
exigent	a. 紧急的, 迫切的, 苛求的 [法] 催告书, 勒令, 限令
exiguous	a. 稀少的, 细微的, 细小的
existential	a. 有关存在的
exodus	n. 大批的离去 [法] 退出, 大批离去, 成一外出
exonerate	vt. 免除, 证明无罪 [法] 解放, 开释, 免罪
exorbitant	a. 过度的, 过高的, 过分的
exorcise	vt. 驱邪, 除怪
exotic	a. 异国的, 外来的 n. 外来人, 外来物, 舶来品
expand	vt. 使膨胀, 详述, 扩张 vi. 张开, 发展 vt. 展开 vi. 展开 [计] 展开; DOS外部命令:将原始DOS磁盘上的压缩文件解压缩并拷贝到硬盘上
expansive	a. 扩张性的, 使扩大的, 广阔的 [化] 膨胀的; 可以膨胀的
expatiate	vi. 详述, 细说, 漫游
expatriate	n. 移居国外者, 侨民, 被流放者, 背井离乡者 vt. 逐出国外, 脱离国籍, 放逐 vi. 移居国外
expediency	n. 权宜, 方便, 私利
expedient	n. 权宜之计 a. 权宜的, 方便的, 有用的
expeditious	a. 迅速的, 敏捷的
expel	vt. 驱逐, 逐出, 排出, 开除 [医] 排除, 迫出
expend	vt. 花费, 消耗, 用光
expenditure	n. 开支, 费用, 用光, 消费额 [经] 支出, 费用, 消费
expertise	n. 专家意见, 专门技术 [法] 专门知识, 专家意见
expiate	vt. 补偿, 赎 vi. 抵偿, 赎罪
expiation	n. 赎罪, 补偿 [法] 偿罪, 赎罪
expiration	n. 终止, 满期, 呼出, 呼气 [医] 呼[气], 断气, 死亡
expire	vi. 期满, 呼气, 断气 vt. 呼出
explicable	a. 可说明的, 可解释的
explicate	vt. 详细说明, 解释, 说明, 引伸
explicit	a. 详述的, 清楚的, 直言的
exploit	n. 功绩, 勋绩 vt. 开发, 利用, 开拓, 剥削
explosive	n. 炸药, 爆破音 a. 易爆发的, 爆炸的, 暴躁的
exponent	n. 说明者, 倡导者, 说明物, 指数 a. 说明的 [计] 指数
exponentially	adv. 以指数方式
exposition	n. 阐述, 讲解, 说明, 博览会, 展览会 [经] 展览会, 集市, 义卖市场
expository	a. 说明的, 解释的
expostulate	vi. 劝诫, 告诫；忠告
exposure	n. 暴露, 揭发, 揭露 [化] 曝光量; 照射; 照射量
expound	v. 详细说明, 解释
expressly	adv. 明白地, 清楚地, 特意地
expropriate	vt. 剥夺, 没收, 征用 [法] 征用, 没收, 剥夺...的所有权
expulsion	n. 逐出, 开除, 驱逐, 排气 [医] 逼出
expunge	vt. 擦掉, 删掉, 除去
expurgate	vt. 删除, 修订, 使纯洁
exquisite	a. 精致的, 细腻的, 敏锐的
extant	a. 现存的, 未毁的
extemporaneous	a. 无准备的, 即席的, 临时的 [医] 临时的, 当时的
extemporize	v. 即席演说, 即兴演奏, 当场作成
extend	v. 扩充, 延伸, 伸展, 扩大 [计] 扩展
extenuate	vt. 减轻, 为...找借口 [法] 减轻, 低估, 藐视
exterminate	vt. 扑灭, 消灭, 根绝
externalize	vt. 给...以外型, 使客观化, 使具体化 [医] 表面化
extinct	a. 熄灭的, 灭绝的, 耗尽的 [法] 消灭了的, 过时的, 无效的
extinction	n. 消失, 消灭, 废止 [化] 消光; 熄灭
extinguish	vt. 熄灭, 使消亡, 压制, 使减色 [医] 消灭
extirpation	n. 消灭, 根除, 毁灭 [医] 摘除
extol	vt. 颂扬, 称赞, 吹捧
extort	vt. 勒索, 敲诈, 强要 [医] 外旋
extract	n. 榨出物, 精汁, 摘录, 选段 vt. (费力地)取出, 采掘, 榨取, 摘录, 吸取 [计] 提取
extradite	vt. 引渡, 获取(逃犯等)的引渡 [法] 引渡, 使被引渡
extraneous	a. 外来的, 非必要的, 无关的 [医] 体外的
extrapolate	v. 推断, 外推
extravagance	n. 奢侈, 浪费, 放肆的言行
extremist	[经] 偏激份子
extricable	a. 可救出的, 可解救的
extricate	vt. 使解脱, 救出
extrinsic	a. 外在的, 外来的, 非国有的, 外表的 [医] 外部的, 体外的
extrovert	n. 外向性格的人 [医] 外倾[性格]者
extrude	vt. 挤出, 压出, 逐出 vi. 伸出, 突出
exuberance	n. 茂盛, 茂盛的生长物, 丰富
exuberant	a. 繁茂的, 丰富的, 生气勃勃的 [医] 生成过多的, 高度增生的
exude	v. (使)流出, (使)渗出
exult	vi. 非常高兴, 欢欣
exultant	a. 非常高兴的, 欢欣的
